Date	User	Tweet	sentiment
2024-11-28 09:54:00+00:00	user_generated_1224	menolak aturan ppkm yang ketat sungguh	2
2024-01-22 19:22:00+00:00	user_generated_608	kebijakan ppkm menyengsarakan masyarakat	2
2024-11-01 14:10:00+00:00	user_generated_143	tidak setuju ppkm terus menerus 😭	2
2024-04-20 00:50:00+00:00	user_generated_751	ppkm hancurkan ekonomi	2
2024-01-21 16:52:00+00:00	user_generated_981	ppkm membuat ekonomi semakin sulit	2
2024-10-23 18:51:00+00:00	user_generated_197	sangat tidak setuju dengan kebijakan ppkm	2
2024-02-02 17:16:00+00:00	user_generated_883	saya tidak setuju ppkm	2
2024-12-31 05:34:00+00:00	user_generated_279	susah sekali karena ppkm	2
2024-07-31 07:32:00+00:00	user_generated_293	ppkm merugikan pedagang kecil sangat	2
2024-01-16 01:04:00+00:00	user_generated_1364	lelah dengan ppkm	2
2024-09-22 09:49:00+00:00	user_generated_400	kasihan rakyat karena ppkm	2
2024-03-02 17:49:00+00:00	user_generated_122	ppkm bikin ekonomi hancur	2
2024-06-06 21:33:00+00:00	user_generated_1207	tidak adil kebijakan ppkm ini	2
2024-01-06 09:07:00+00:00	user_generated_202	sangat tidak mendukung ppkm benar-benar	2
2024-08-31 21:21:00+00:00	user_generated_835	ppkm membuat ekonomi semakin sulit	2
2024-06-13 18:35:00+00:00	user_generated_246	ppkm merugikan ekonomi	2
2024-03-11 07:20:00+00:00	user_generated_1422	ppkm sangat buruk ini	2
2024-06-16 09:22:00+00:00	user_generated_1408	masyarakat menderita akibat ppkm sekarang 😡	2
2024-04-17 12:07:00+00:00	user_generated_1153	ppkm tidak ada gunanya	2
2024-01-30 12:36:00+00:00	user_generated_384	bangkrut gara gara ppkm	2
2024-10-24 16:07:00+00:00	user_generated_1322	susah sekali karena ppkm	2
2024-05-26 23:53:00+00:00	user_generated_854	ppkm merugikan ekonomi	2
2024-03-18 09:46:00+00:00	user_generated_219	ppkm merugikan ekonomi 😞	2
2024-08-09 17:50:00+00:00	user_generated_641	ppkm merugikan ekonomi	2
2024-06-27 14:57:00+00:00	user_generated_1	saya menolak ppkm	2
2024-12-05 12:27:00+00:00	user_generated_112	ekonomi rusak karena ppkm	2
2024-05-24 15:14:00+00:00	user_generated_698	tidak setuju dengan aturan ppkm sekali	2
2024-08-25 22:46:00+00:00	user_generated_1431	saya tidak setuju ppkm	2
2024-08-05 05:45:00+00:00	user_generated_951	tidak setuju dengan aturan ppkm sekarang	2
2024-12-24 03:30:00+00:00	user_generated_1317	ppkm tidak efektif	2
2024-06-02 12:13:00+00:00	user_generated_1291	kebijakan ppkm buruk sekali saat ini	2
2024-04-24 23:20:00+00:00	user_generated_1353	menolak keras ppkm saat ini 😢	2
2024-06-12 06:20:00+00:00	user_generated_441	saya tidak setuju ppkm	2
2024-06-23 16:49:00+00:00	user_generated_1136	kebijakan ppkm buruk sekali	2
2024-02-24 00:59:00+00:00	user_generated_1256	ppkm menghancurkan ekonomi rakyat	2
2024-08-24 02:32:00+00:00	user_generated_663	saya tidak setuju ppkm	2
2024-07-17 10:35:00+00:00	user_generated_1372	sangat merugikan kebijakan ppkm	2
2024-06-08 11:37:00+00:00	user_generated_1257	ppkm bikin orang menderita	2
2024-10-05 12:50:00+00:00	user_generated_1331	ppkm merugikan pedagang kecil 😡	2
2024-10-26 08:30:00+00:00	user_generated_317	ppkm bikin banyak orang kehilangan penghasilan	2
2024-04-26 01:00:00+00:00	user_generated_648	ppkm berdampak buruk	2
2024-08-18 20:30:00+00:00	user_generated_709	kebijakan ppkm buruk sekali banget	2
2024-07-14 13:58:00+00:00	user_generated_1282	pedagang bangkrut karena ppkm	2
2024-04-06 08:23:00+00:00	user_generated_972	ppkm membuat banyak usaha bangkrut 😡	2
2024-07-09 04:08:00+00:00	user_generated_627	ppkm bikin orang menderita	2
2024-06-30 16:52:00+00:00	user_generated_632	tidak setuju ppkm terus menerus	2
2024-12-13 06:51:00+00:00	user_generated_1306	menolak kebijakan ppkm	2
2024-05-28 00:20:00+00:00	user_generated_1248	kebijakan ppkm menyengsarakan masyarakat	2
2024-04-03 06:02:00+00:00	user_generated_1461	kebijakan ppkm menyengsarakan masyarakat	2
2024-10-28 12:50:00+00:00	user_generated_1254	ppkm tidak adil 😢	2
2024-10-30 09:18:00+00:00	user_generated_1383	tidak mendukung perpanjangan ppkm	2
2024-11-10 14:57:00+00:00	user_generated_795	kebijakan ppkm tidak efektif sama sekali	2
2024-06-01 03:37:00+00:00	user_generated_645	tidak setuju kebijakan ppkm ini 😡	2
2024-04-09 18:03:00+00:00	user_generated_1012	ekonomi hancur karena ppkm ini	2
2024-07-29 23:46:00+00:00	user_generated_556	ppkm menambah pengangguran	2
2024-01-18 19:59:00+00:00	user_generated_681	menolak kebijakan ppkm	2
2024-10-19 23:44:00+00:00	user_generated_577	sangat buruk dampak ppkm	2
2024-05-07 18:50:00+00:00	user_generated_1109	ppkm berdampak buruk 💔	2
2024-05-28 17:31:00+00:00	user_generated_1266	ppkm bikin rakyat kelaparan	2
2024-03-07 13:08:00+00:00	user_generated_1183	sangat tidak mendukung ppkm 😞	2
2024-05-10 03:10:00+00:00	user_generated_524	saya tidak setuju dengan kebijakan ppkm	2
2024-10-31 00:51:00+00:00	user_generated_1059	ppkm berdampak buruk banget	2
2024-03-07 12:17:00+00:00	user_generated_540	sangat menyengsarakan ppkm ini 😞	2
2024-08-25 12:13:00+00:00	user_generated_1194	ppkm menghancurkan ekonomi rakyat	2
2024-03-16 11:26:00+00:00	user_generated_748	saya menolak ppkm	2
2024-03-21 07:41:00+00:00	user_generated_1386	ppkm merugikan masyarakat	2
2024-05-20 05:01:00+00:00	user_generated_484	ppkm menyengsarakan rakyat sekali	2
2024-02-21 22:26:00+00:00	user_generated_95	saya tidak mendukung kebijakan ppkm 😡	2
2024-08-10 03:06:00+00:00	user_generated_1020	ppkm gagal mengatasi pandemi	2
2024-03-02 00:07:00+00:00	user_generated_563	sangat buruk dampak ppkm	2
2024-09-07 10:04:00+00:00	user_generated_1264	ppkm merugikan masyarakat	2
2024-02-29 18:33:00+00:00	user_generated_742	hidup makin susah karena ppkm	2
2024-12-13 11:46:00+00:00	user_generated_863	pedagang menderita karena ppkm benar-benar	2
2024-09-25 17:27:00+00:00	user_generated_891	ppkm bikin banyak orang kehilangan penghasilan sekarang	2
2024-06-13 20:54:00+00:00	user_generated_1038	rakyat menderita karena ppkm	2
2024-09-16 12:01:00+00:00	user_generated_206	buruk kebijakan ppkm ini	2
2024-01-18 19:46:00+00:00	user_generated_392	ppkm berdampak buruk	2
2024-06-26 18:21:00+00:00	user_generated_794	sudah lelah dengan ppkm	2
2024-12-22 06:24:00+00:00	user_generated_870	kebijakan ppkm menyengsarakan masyarakat 😭	2
2024-07-04 21:37:00+00:00	user_generated_397	kebijakan ppkm buruk sekali sekarang	2
2024-06-29 04:48:00+00:00	user_generated_766	saya tidak setuju dengan kebijakan ppkm	2
2024-10-16 15:09:00+00:00	user_generated_1376	saya tidak setuju ppkm 😭	2
2024-04-02 17:33:00+00:00	user_generated_1241	ppkm gagal mengatasi pandemi	2
2024-09-21 06:54:00+00:00	user_generated_1028	ppkm bikin orang menderita sekali	2
2024-09-29 20:46:00+00:00	user_generated_642	hidup makin susah karena ppkm sekali	2
2024-08-02 15:54:00+00:00	user_generated_612	ppkm menyengsarakan warga	2
2024-07-13 22:00:00+00:00	user_generated_960	kebijakan ppkm sangat merugikan	2
2024-10-27 14:34:00+00:00	user_generated_725	ppkm bikin hidup susah	2
2024-08-05 22:12:00+00:00	user_generated_683	ppkm tidak ada gunanya 😞	2
2024-08-22 16:53:00+00:00	user_generated_98	ppkm merugikan pedagang kecil	2
2024-08-28 07:45:00+00:00	user_generated_804	ekonomi hancur karena ppkm	2
2024-09-27 10:47:00+00:00	user_generated_406	sudah lelah dengan ppkm sangat 😡	2
2024-09-16 08:43:00+00:00	user_generated_502	kebijakan ppkm buruk sekali	2
2024-07-02 13:41:00+00:00	user_generated_1071	buruk kebijakan ppkm ini saat ini	2
2024-06-09 16:31:00+00:00	user_generated_1056	ppkm hanya menyengsarakan rakyat kecil	2
2024-03-24 17:53:00+00:00	user_generated_929	ppkm bikin usaha bangkrut	2
2024-11-19 04:26:00+00:00	user_generated_779	tidak mendukung perpanjangan ppkm 😭	2
2024-03-11 19:50:00+00:00	user_generated_200	ppkm bikin hidup susah ini	2
2024-11-29 19:55:00+00:00	user_generated_134	menolak keras ppkm	2
2024-06-05 08:26:00+00:00	user_generated_1051	ppkm tidak ada gunanya	2
2024-12-10 14:53:00+00:00	user_generated_40	sudah lelah dengan ppkm	2
2024-04-13 19:31:00+00:00	user_generated_1017	ppkm bikin orang menderita sangat 😢	2
2024-07-09 19:27:00+00:00	user_generated_230	ppkm membuat anak tidak bisa sekolah	2
2024-04-16 08:00:00+00:00	user_generated_378	tidak setuju dengan ppkm	2
2024-05-24 14:46:00+00:00	user_generated_288	ppkm berdampak buruk	2
2024-05-28 03:13:00+00:00	user_generated_418	tidak mendukung aturan ppkm sungguh	2
2024-12-26 12:06:00+00:00	user_generated_391	sangat tidak mendukung ppkm	2
2024-12-09 11:36:00+00:00	user_generated_592	tidak mendukung ppkm	2
2024-11-26 06:25:00+00:00	user_generated_1162	saya tidak mendukung kebijakan ppkm 😢	2
2024-08-26 10:12:00+00:00	user_generated_1086	saya tidak setuju dengan kebijakan ppkm	2
2024-07-12 10:26:00+00:00	user_generated_647	ppkm tidak efektif 😤	2
2024-08-29 01:06:00+00:00	user_generated_1152	rakyat menderita karena ppkm yang ada 😭	2
2024-05-06 02:04:00+00:00	user_generated_1367	sangat buruk dampak ppkm	2
2024-05-26 19:13:00+00:00	user_generated_520	menolak keras ppkm	2
2024-01-03 12:14:00+00:00	user_generated_64	ppkm membuat anak tidak bisa sekolah	2
2024-09-29 23:28:00+00:00	user_generated_14	ppkm tidak berhasil	2
2024-05-11 00:03:00+00:00	user_generated_1180	saya tidak setuju ppkm banget	2
2024-09-24 22:45:00+00:00	user_generated_1064	ppkm membuat anak tidak bisa sekolah tersebut	2
2024-01-02 05:10:00+00:00	user_generated_492	menolak perpanjangan ppkm 😞	2
2024-09-25 13:31:00+00:00	user_generated_379	tidak mendukung aturan ppkm	2
2024-03-18 11:28:00+00:00	user_generated_187	kasihan rakyat karena ppkm benar-benar 😢	2
2024-01-06 20:15:00+00:00	user_generated_763	sangat tidak mendukung ppkm sekarang	2
2024-06-17 06:48:00+00:00	user_generated_216	sangat tidak setuju dengan kebijakan ppkm	2
2024-02-19 11:09:00+00:00	user_generated_791	ppkm bikin usaha bangkrut banget	2
2024-08-26 17:00:00+00:00	user_generated_1076	menolak keras ppkm	2
2024-05-02 06:32:00+00:00	user_generated_878	ppkm hancurkan ekonomi	2
2024-04-27 21:11:00+00:00	user_generated_337	ppkm bikin hidup susah	2
2024-10-31 22:16:00+00:00	user_generated_719	tidak setuju kebijakan ppkm ini sekarang 😞	2
2024-06-09 08:09:00+00:00	user_generated_295	ppkm bikin hutang numpuk sekali	2
2024-06-03 15:05:00+00:00	user_generated_1016	sangat tidak setuju dengan kebijakan ppkm 😞	2
2024-09-14 13:28:00+00:00	user_generated_1275	ppkm bikin hutang numpuk	2
2024-01-01 21:55:00+00:00	user_generated_455	tidak setuju dengan ppkm sangat	2
2024-02-13 20:43:00+00:00	user_generated_1496	ppkm bikin hutang numpuk	2
2024-09-19 23:23:00+00:00	user_generated_815	ppkm gagal mengatasi pandemi sungguh	2
2024-09-19 04:04:00+00:00	user_generated_269	ppkm merugikan pedagang kecil	2
2024-02-24 21:31:00+00:00	user_generated_995	pedagang bangkrut karena ppkm 😡	2
2024-11-24 12:33:00+00:00	user_generated_201	sangat buruk dampak ppkm	2
2024-01-28 20:32:00+00:00	user_generated_161	kasihan rakyat karena ppkm	2
2024-03-13 06:48:00+00:00	user_generated_729	ppkm merugikan rakyat	2
2024-01-20 20:04:00+00:00	user_generated_401	bangkrut gara gara ppkm	2
2024-11-01 21:25:00+00:00	user_generated_702	sangat merugikan kebijakan ppkm tersebut	2
2024-09-23 01:55:00+00:00	user_generated_1129	ppkm berdampak buruk	2
2024-10-31 15:56:00+00:00	user_generated_565	usaha saya bangkrut karena ppkm tersebut	2
2024-05-10 21:07:00+00:00	user_generated_1413	ppkm bikin orang menderita 😢	2
2024-01-03 06:30:00+00:00	user_generated_1021	pedagang bangkrut karena ppkm	2
2024-10-31 09:36:00+00:00	user_generated_1025	ppkm membuat banyak usaha bangkrut sekali 😤	2
2024-03-08 04:17:00+00:00	user_generated_1411	ppkm menambah pengangguran 😤	2
2024-01-05 04:32:00+00:00	user_generated_1104	sangat menyengsarakan ppkm ini	2
2024-06-03 16:31:00+00:00	user_generated_205	ppkm sangat buruk 😢	2
2024-10-27 15:36:00+00:00	user_generated_34	ppkm tidak ada gunanya	2
2024-05-04 09:39:00+00:00	user_generated_775	tidak mendukung perpanjangan ppkm	2
2024-08-31 02:40:00+00:00	user_generated_508	lelah dengan ppkm	2
2024-11-14 05:03:00+00:00	user_generated_1475	ppkm hanya menyengsarakan rakyat kecil	2
2024-10-13 07:34:00+00:00	user_generated_1390	sangat menyengsarakan ppkm ini	2
2024-05-31 16:20:00+00:00	user_generated_91	sudah lelah dengan ppkm	2
2024-04-19 11:26:00+00:00	user_generated_1363	menolak keras ppkm	2
2024-05-16 12:12:00+00:00	user_generated_897	ekonomi rusak karena ppkm sangat	2
2024-01-08 02:46:00+00:00	user_generated_564	saya tidak setuju dengan kebijakan ppkm	2
2024-10-29 01:33:00+00:00	user_generated_1369	ppkm menyengsarakan rakyat	2
2024-11-10 10:57:00+00:00	user_generated_776	ppkm tidak berhasil ini	2
2024-05-06 19:24:00+00:00	user_generated_241	ppkm tidak berhasil sekali	2
2024-09-25 22:28:00+00:00	user_generated_13	tidak setuju dengan aturan ppkm saat ini 😭	2
2024-09-04 16:53:00+00:00	user_generated_315	ppkm menambah pengangguran	2
2024-04-27 07:12:00+00:00	user_generated_600	ppkm membuat ekonomi semakin sulit	2
2024-09-22 16:45:00+00:00	user_generated_387	menolak aturan ppkm yang ketat 😢	2
2024-11-12 14:06:00+00:00	user_generated_1297	ppkm membuat anak tidak bisa sekolah banget 😭	2
2024-07-23 00:42:00+00:00	user_generated_166	ppkm tidak adil untuk pedagang	2
2024-08-09 07:12:00+00:00	user_generated_840	tidak setuju dengan ppkm	2
2024-08-31 05:49:00+00:00	user_generated_20	sangat tidak mendukung ppkm	2
2024-02-01 19:06:00+00:00	user_generated_646	ppkm bikin banyak orang kehilangan penghasilan tersebut	2
2024-05-08 17:24:00+00:00	user_generated_1154	kebijakan ppkm tidak efektif sama sekali	2
2024-07-29 04:14:00+00:00	user_generated_831	ekonomi hancur karena ppkm	2
2024-04-07 08:30:00+00:00	user_generated_1267	ppkm tidak efektif	2
2024-10-26 16:44:00+00:00	user_generated_562	usaha saya bangkrut karena ppkm	2
2024-10-04 04:20:00+00:00	user_generated_1460	ppkm merugikan ekonomi benar-benar 😤	2
2024-03-31 20:33:00+00:00	user_generated_686	tidak mendukung perpanjangan ppkm sangat 😢	2
2024-10-28 00:33:00+00:00	user_generated_957	kebijakan ppkm sangat tidak adil banget	2
2024-01-04 22:31:00+00:00	user_generated_189	tidak setuju dengan ppkm	2
2024-06-12 05:54:00+00:00	user_generated_975	ppkm merugikan pedagang kecil sungguh	2
2024-01-28 21:09:00+00:00	user_generated_699	sudah lelah dengan ppkm	2
2024-07-18 15:39:00+00:00	user_generated_510	ppkm tidak adil untuk pedagang	2
2024-02-13 17:20:00+00:00	user_generated_1082	ppkm tidak ada gunanya	2
2024-09-17 12:49:00+00:00	user_generated_474	saya tidak setuju ppkm	2
2024-03-30 13:51:00+00:00	user_generated_856	ppkm merugikan ekonomi 💔	2
2024-08-23 10:43:00+00:00	user_generated_747	ppkm membuat usaha tutup	2
2024-02-16 17:09:00+00:00	user_generated_252	ppkm membuat lapangan kerja hilang	2
2024-03-16 13:14:00+00:00	user_generated_21	ppkm tidak adil	2
2024-02-09 18:11:00+00:00	user_generated_1337	ppkm bikin segalanya sulit	2
2024-11-08 17:02:00+00:00	user_generated_459	ppkm membuat banyak usaha bangkrut	2
2024-09-24 14:17:00+00:00	user_generated_1184	ppkm menyengsarakan rakyat	2
2024-08-03 08:24:00+00:00	user_generated_276	capek dengan kebijakan ppkm 😞	2
2024-02-13 23:16:00+00:00	user_generated_955	bangkrut gara gara ppkm tersebut	2
2024-01-14 11:04:00+00:00	user_generated_1215	tidak adil kebijakan ppkm ini	2
2024-02-25 05:10:00+00:00	user_generated_385	ppkm membuat rakyat menderita yang ada	2
2024-02-18 19:38:00+00:00	user_generated_805	bangkrut gara gara ppkm	2
2024-11-12 05:14:00+00:00	user_generated_1437	tidak mendukung perpanjangan ppkm	2
2024-02-28 07:35:00+00:00	user_generated_343	ppkm menambah pengangguran	2
2024-09-21 06:39:00+00:00	user_generated_769	ppkm bikin orang menderita	2
2024-04-11 06:53:00+00:00	user_generated_1332	ppkm membuat usaha tutup sekarang	2
2024-06-25 09:02:00+00:00	user_generated_130	ppkm tidak adil tersebut	2
2024-09-29 02:18:00+00:00	user_generated_871	ppkm menyengsarakan rakyat 😭	2
2024-07-22 03:20:00+00:00	user_generated_1123	bangkrut gara gara ppkm 😤	2
2024-06-11 05:55:00+00:00	user_generated_1396	ppkm bikin banyak orang kehilangan penghasilan	2
2024-01-03 11:21:00+00:00	user_generated_87	ppkm menghilangkan mata pencaharian	2
2024-07-29 21:52:00+00:00	user_generated_1482	kapan ppkm berakhir sudah lelah banget	2
2024-12-26 12:45:00+00:00	user_generated_330	capek dengan kebijakan ppkm	2
2024-05-24 02:34:00+00:00	user_generated_1238	ppkm menghancurkan ekonomi rakyat sekarang 😢	2
2024-02-03 04:49:00+00:00	user_generated_466	ppkm membuat banyak usaha bangkrut	2
2024-01-16 23:46:00+00:00	user_generated_121	pedagang menderita karena ppkm 😭	2
2024-08-05 17:29:00+00:00	user_generated_1044	ppkm bikin segalanya sulit banget	2
2024-12-28 03:21:00+00:00	user_generated_1095	ppkm merugikan masyarakat	2
2024-10-20 20:37:00+00:00	user_generated_1130	sangat menyengsarakan ppkm ini 😭	2
2024-04-09 04:21:00+00:00	user_generated_1294	ppkm membuat banyak usaha bangkrut	2
2024-01-25 12:04:00+00:00	user_generated_860	capek dengan kebijakan ppkm	2
2024-02-02 09:38:00+00:00	user_generated_1459	ekonomi hancur karena ppkm	2
2024-05-23 18:58:00+00:00	user_generated_1126	saya tidak setuju ppkm	2
